"Phylum","stewartERR2027890","shiSRR873458","shiSRR873455","stewartERR2027917","shiSRR873463","wallaceERR983265","shiSRR873599","wallaceERR983268","stewartERR2027895","hessSRR094166","stewartERR2027928","stewartERR2027923","shiSRR873457","hessSRR094424","shiSRR873597","shiSRR873452","hessSRR094418","shiSRR873460","stewartERR2027903","stewartERR2027908","shiSRR873602","shiSRR873596","stewartERR2027927","stewartERR2027929","stewartERR2027912","wallaceERR983264","shiSRR873459","shiSRR873606","shiSRR873604","stewartERR2027909","stewartERR2027920","shiSRR873454","shiSRR873462","stewartERR2027889","stewartERR2027916","shiSRR873464","stewartERR2027891","shiSRR873595","stewartERR2027900","hessSRR094416","shiSRR873609","wallaceERR983263","hessSRR094415","stewartERR2027925","shiSRR1222431","stewartERR2027898","stewartERR2027918","shiSRR873456","hessSRR094419","hessSRR094403","shiSRR873598","shiSRR873605","stewartERR2027926","hessSRR094417","stewartERR2027915","stewartERR2027897","shiSRR873607","stewartERR2027924","stewartERR2027902","wallaceERR2027890","shiSRR1222429","wallaceERR2530126","wallaceERR2027889","stewartERR2027899","shiSRR1267595","stewartERR2027919","shiSRR873608","shiSRR873451","hessSRR094428","shiSRR873601","stewartERR2027910","stewartERR2027907","hessSRR094427","shiSRR873610","wallaceERR983269","stewartERR2027921","hessSRR094405","wallaceERR983266","shiSRR873465","stewartERR2027913","wallaceERR983262","stewartERR2027905","shiSRR873461","stewartERR2027911","shiSRR873453","stewartERR2027914","stewartERR2027901","wallaceERR983267","stewartERR2027893","stewartERR2027892","shiSRR873603","stewartERR2027904","stewartERR2027896","stewartERR2027894","wallaceERR2530127","stewartERR2027906","wallaceERR2282092","stewartERR2027930","stewartERR2027922","shiSRR873600","shiSRR873450"
"Candidatus Korarchaeota",0.395462072715589,0.407170728948708,0.0205575199407943,0.303430279307572,0.534286451232544,0.285181403891015,0.723302570522001,0.408753911352083,0.217866785140631,0.238736001389009,0.489633753952044,0.350354734168345,0.147596029666802,0.298400960072654,0.31706081357151,0.0183009406683504,0.200727078082833,0.1279954490507,0.273100924446629,0.581970782691318,0.353933987841327,0.331395237680488,0.423000300193761,0.420707773695023,0.3417132377113,0.230020925514752,0.356312672854065,0.238926286046705,0.44115190243495,0.513674284639763,0.372867909559699,0.77854059027532,0.046916051545102,0.431875240260264,0.527933180994405,0.0489388427594982,0.412301688694804,0.110799546574163,0.675591987479028,0.156351209488285,0.311373834460153,0.317799415602186,0.17627012417251,0.379111439567717,0.352916584093235,0.328723299704149,0.382434193642535,0.17827127795039,0.0753806723955978,0.216877399206229,0.113317538826996,0.353984116886581,0.402196439444299,0.14952791899859,0.475378205307458,0.311507071210516,0.300630572626083,0.47681387946647,0.361278202279665,0.278660998177986,0.10851871947911,0.0384027527093142,0.431875240260264,0.394477317554241,1.03026646220329,0.282373945082822,0.490488196195278,0.468260108310599,0.278271931306586,0.368135998303876,0.484394886309671,0.33100615739005,0.139856227797824,0.223116304223931,0.432327958903413,0.251821645288904,0.148591564244624,0.219058050383352,0.0386852183780577,0.356641748670806,0.275578063986107,0.267007634161934,0.27311584208442,0.586096644001086,0.0239200114816055,0.409247319012461,0.157008573494474,0.388745236398334,0.331185777557969,0.0978341954971812,0.358261032103304,0.211606451066822,0.373382011284434,0.114698856175545,0.18765598904089,0.242468327574711,0.581767241005039,0.292661758695334,0.419280619277475,0.510117000895581,0.0547165681768439
"Candidatus Micrarchaeota",327.526631898959,16.7844822711078,22.9833072938081,0.126429283044822,27.8381664762887,0.233848751190632,0.169945016569639,0.0610781706618055,255.852499914562,0.0434065457070926,0.149221715490147,0.0968085449675691,0.0922475185417512,0.090817683500373,479.240688381519,0.0366018813367007,0.0669090260276111,14.3923771599232,0.0546201848893258,0.182113306148304,0.559817157239222,0.246422099813696,0.122806538765931,0.152170896868412,0.185995812931467,0.0958420522978132,86.0579941293245,0.254508435136707,0.3915549429896,0.0917275508285291,0.238000793335978,0.306697808290278,102.746152883773,0.351195250321533,0.133953195177685,71.5485881143864,320.009988153585,0.155545517306037,0.0375328881932794,0.022335887069755,0.253443818746636,0.203038515523619,0.0783422774100043,0.124770853528616,0.306765953865658,0.0915002999176497,0.241537385458443,0.84042173890898,0,0.0650632197618686,463.607233016534,0.210338388294925,0.0558606165894859,0.0213611312855129,0.135156548567807,0.378258586469913,0.280588534451011,0.16730311560227,0.112899438212395,226.07981136794,0,0.122888808669805,0.351195250321533,0.0630067937760245,311.708072090034,0.0728706955052444,0.18565207426083,30.2740339590374,0.102695593696478,0.0944432665805755,0.0949793894724845,0.0371537523601077,0.0839137366786943,0.10913297489214,0.0953664615228117,0.178712135366319,0,0.0807055975096558,12.1213684251248,0.168935565159855,0.109191308371854,0.0188033545184461,62.4479372926027,0.20966058809795,5.32220255465723,0.116927805432132,0.190063010019626,0.153142062823586,0.172216604330144,0.101910620309564,0.129804721776559,0.126963870640093,0.116163292399602,0.0711923934882691,280.933525993482,0.121234163787355,0.222866057499443,0.186698018478058,0.157230232229053,0.372040218698281,3.09148610199168
"Crenarchaeota",35.9079562025754,11.1067126618786,11.2655209275553,20.264085486424,7.18523158554111,43.7810491253486,23.5436022955012,16.7542120446153,22.8461091555313,8.65960586856498,29.2474562360688,17.6283750455231,10.3870705878012,14.8681521844896,38.2319773808162,7.9975110720691,8.11829515801681,9.7703192775368,16.0037141725725,17.1938714913496,28.2985259690389,21.1179490883444,21.5639185292325,16.8372621770285,27.2072944962541,8.75037937479034,8.2291260159153,31.8083603423918,27.2496136657896,12.8968936464912,21.5430384767949,10.2389883690754,12.8237207556612,43.0404016914322,20.0850996769364,8.00965726497121,44.122087756382,20.029148803791,13.6131785477024,8.44296531236737,31.0915221835754,11.3966401539562,9.32273101179051,19.7569847683581,29.7020026658776,24.8846926776038,21.3710265842085,9.67758366016401,7.16116387758179,8.50159404888417,28.7616701326445,25.258562311465,20.0204449856717,8.77942495834579,18.5816951427533,57.0814457488185,29.0684711181704,22.6277463852071,21.3515417547282,25.3510056803973,3.90667390124797,5.89866281615066,43.0404016914322,11.5110672802981,20.8938992485255,16.9105557756858,26.8324547329819,8.28616800358321,14.8246058642497,21.993716631652,19.7367171323823,13.2672672064094,6.96484014433163,32.5531538217155,13.1414983978434,18.1027269847201,9.31881381477,13.1492477085375,9.3360327019046,23.561818685212,11.7770625458214,9.5897108044075,8.78067432301411,23.3771555729214,7.05640338707363,19.017472354926,18.6385703956203,18.6126507124051,22.8871451344393,12.9181902304403,16.7032715982077,10.7756515850951,27.3343290186967,11.0387761236533,6.64927721168221,6.49035755418734,10.2344724586757,27.8331424304045,18.7103976352573,34.8931535011094,6.9763624425476
"Euryarchaeota",1113.57670728392,568.218062545948,582.168407203355,3124.82110256449,372.342385496886,4726.14600147153,897.226787479611,2969.66294246436,764.144253443149,514.606302630437,3368.41908918795,1904.10883124427,240.046492749345,1155.22363854562,1563.38928203703,191.81215914498,517.11755915873,328.891417194055,1166.72811437467,2603.52349657548,1386.76425683116,853.109060898124,2622.64279671424,2085.23808031938,3271.41547139125,444.413207034806,626.194071635815,928.870086428987,1910.27648999708,1533.97359163812,3454.77191590638,199.660273196971,651.351182284499,1767.87417718275,2736.32889449216,403.288690233438,1537.67043738821,1074.98572390458,761.148206115609,517.299144535525,1453.43271549362,1262.18451787181,561.655372321673,2963.8164524767,1574.15999066128,1190.31045712872,3588.57628807359,228.059899149391,1088.49690939243,502.613372660436,884.464375274113,1616.82245387946,2568.67783506595,519.801768701671,2876.37836376686,3610.7318636133,2107.13471506485,5018.01018039459,3301.80729420691,770.404772962738,285.946825827455,227.213726679928,1767.87417718275,550.501314924392,592.531999074668,2228.03973274672,1362.19115287646,297.487682723238,1004.53185716699,1179.60603665941,2075.52761050852,1128.29866212715,966.826102766357,1527.89560097104,3708.91612837597,1531.71734238808,511.282345199431,950.890643915375,390.269378070639,3229.77113923576,729.075565584979,1440.69045917792,759.480533668356,2955.5424252965,198.045735061953,2463.20114923328,1461.59281066006,2825.09998409679,1184.7265951011,973.5317736932,850.537651157598,602.954677153666,1215.21739130435,666.602066161464,190.126792896595,867.006122325273,844.610259363993,1531.57467163855,1961.79829457608,1513.1987979649,233.229371853797
"Thaumarchaeota",15.4971699745421,3.73239834869649,11.1010607680289,11.0296906528302,2.6345849146984,22.5920708162462,10.2961810038776,7.95425714849513,11.2009158948771,3.99340220505252,14.1387575426914,9.32127990116309,3.35780967491975,7.21351886088677,21.6304116887574,2.23271476153874,3.07781519727011,2.1901443504231,6.90945338849972,8.33366324874302,13.3338268360615,10.5727826790756,10.8979432178952,8.24855773319071,13.936709517795,6.4150280338003,3.42738856745338,13.6162012798138,10.9374347408428,6.03567284451721,11.8167393891313,2.42999032722297,5.52045539847366,19.6954093085725,9.81010164683634,2.21856087176392,19.0181412743026,8.62105702767432,7.48781119455923,3.23870362511447,12.7663272128663,5.27900140361409,3.6233303302127,10.9846339895001,11.0734365116639,10.637757090426,12.1020294172407,2.419395915041,3.16598824061511,3.23147324817281,11.239421073285,11.6301738113316,9.7141612249116,3.22553082411244,9.04150704212224,26.722856608845,13.8440378694311,13.1040165295478,10.74802651782,11.2393269265121,2.1703743895822,3.68666426009416,19.6954093085725,9.53868069252685,9.46557312149274,7.59221558795265,11.9321567728627,2.7077649741439,6.49963725266098,8.70034500703506,9.32697604619797,9.00809614040065,2.62929708259909,14.2018377992972,7.66746350643406,7.70493001795244,2.97183128489248,6.56021214042774,3.44298443564714,11.595549486389,7.13903173307405,7.78458877063668,3.53685015499324,12.6558754997308,2.10496101038129,8.79464136571677,11.0608408222291,9.36522614959624,11.2382373851337,8.21807242176322,9.56401190049689,7.64387610930613,10.8446730833057,6.76723251435713,5.05420130483464,9.20513686471133,5.09697567865609,12.9528057684642,8.43802246295918,17.9403930202187,1.66885532939374
"Acidobacteria",54.5836525865691,44.1101623027767,39.1620754872132,62.8758110438507,45.4327720254984,26.7842374534441,69.8494743103238,57.0329164356659,42.838590615495,66.6290476603872,64.715592736633,51.9354794097445,57.6362495848862,87.3147157082158,70.8385768218739,51.7550602100948,69.161629903874,51.9519305980232,47.9337639224575,60.465576626153,75.795079160922,68.2929109035406,76.0081507154618,57.7757090492452,71.7900583075246,42.5985975113014,45.6419566655921,90.7452422504779,107.761141043311,63.6589202749992,67.0646568821896,46.2170004954349,37.3138996622044,61.0178018024859,66.5944370026003,45.3989331332278,56.4853313511881,80.1421643412967,44.4351863320234,68.9062116101941,105.164702275925,41.3536489552344,65.0045046809511,51.09846339895,125.763182113102,43.3474198609873,53.9936697076894,60.4084958997606,41.233227800392,67.0584918345659,65.2876901478794,105.459050706942,66.5690967896904,67.6934250437903,59.3523671038282,61.8163532312183,96.4773612652539,64.0018068736485,65.3190989721635,37.2619770640563,26.587086272382,68.710205147505,61.0178018024859,34.0236686390533,61.4200983045916,69.3956742133381,95.6864542745817,40.4739606661509,96.239022337948,74.8260509222674,54.74612009194,37.5252898837088,46.6840088389136,85.2377037452012,60.9264533848736,66.2981405814643,62.7480948438727,28.0567245056782,48.3823131181575,61.7365637567516,33.1213635394623,45.9553984430822,48.4234388015677,57.0991551631302,59.2977084629001,70.3654829118364,43.5905381675447,60.5441255293709,44.9441179198,51.7624422676336,54.9904723334216,47.5561082643713,55.9519858391415,48.8182062680947,56.5344942983855,48.4070696836654,77.7773597029224,53.9708650173326,72.0795794615389,81.5592704176247,45.7430509958415
"Actinobacteria",3393.04975407202,2252.32143866991,3112.10015623715,3643.70205169441,2092.02623530712,1369.46391599697,4224.90357692811,2832.71628719896,2906.74874406206,3640.52869172671,3682.96913908397,3362.81537688488,3094.62750452013,3760.66621257825,6390.83955742233,2346.91263130925,3678.81437205879,2350.28087890208,7219.77796894842,3297.52167544242,4573.00061996281,4991.77672458294,4133.70448198383,6743.7486852882,4048.37188781424,2551.44961104101,2013.67561972954,3546.81137289122,5150.28139748569,9929.32392208662,3734.48234827449,2753.48573855192,1846.42812460903,3532.15572187234,3981.9832952486,2265.05277238544,2946.01751411117,6713.48515712228,2612.01878145725,3701.25751044203,6024.68060044461,2679.66701683454,3438.36421324768,3081.35539537964,7197.45954354312,2352.42187738282,2799.32268891494,3057.0213416187,1754.05799286396,3528.6603483051,5310.9496219601,5245.82401346165,3705.73185786825,3708.37783569018,3777.21074168321,3477.05527915484,5256.90385583762,3416.08703108073,4207.17498509727,2272.49473044907,1403.03852414541,4216.98323335818,3532.15572187234,2058.71685294762,2597.30652096664,4193.75862492997,4332.76186110475,2810.80255710737,4245.04493760414,4994.02116300137,3414.68476340634,3087.73014216377,2243.96520377052,3770.52973146013,3324.56385738264,5475.52862237314,3525.48345326795,1925.03026459907,2052.39268075668,3616.01415304624,1927.42937662162,3077.63905080666,2099.83749607396,3661.74599619752,3607.55633162704,3929.96859653225,3513.59570292325,3146.18587912379,2384.37421343378,3121.22879749544,2817.10514701683,3002.43184644534,3335.62617546189,3122.1621920929,2823.58460470266,4660.27156452689,9898.32097922135,3218.38117680302,4185.91426759537,6126.9500948319,3970.37097833224
"Aquificae",16.2930373958823,9.35361646779392,8.96307869418633,15.62665938434,8.5485832197207,24.7309313454288,23.1871322607454,14.4567331635673,11.9912169782304,10.0703186040455,17.7620473219365,14.2216362488072,12.2135714549279,18.0954234374493,29.2889012371909,9.93741078291424,8.430537279479,8.10637843987769,9.87259841874565,12.8152341739578,21.0417225712726,19.1848102018749,16.4742697559334,14.6218329432089,18.4871187085835,10.5585994281424,7.56740248061489,22.5265935344469,22.9007434323184,13.938001348395,16.8107893692979,8.84705216221955,8.7107469035406,21.3707055702414,17.1854069813254,11.5006280484821,19.3375299063901,17.9985340367684,11.7065078274838,8.7333318442742,22.9620099784452,13.0783287281844,9.0877041795605,12.75542033381,23.3685073528813,20.9772909811204,12.8417376602072,9.65211633474252,8.44263530830695,9.26066494610597,18.5756824758623,22.4754263200016,15.9258617896624,9.31345324048362,15.2633688468816,23.3585802397714,23.439163645747,15.1451145398955,16.731696743077,11.1321496195206,6.61964188822572,10.5146736918102,21.3707055702414,12.1685294762218,19.3151112902418,14.6470097965541,26.9012147604859,10.2610041125453,17.8392184534044,19.0910317445021,14.736052276656,17.5973681632874,8.30745993119074,27.8992387368707,14.6673617822084,15.5114010219085,9.17022225052538,18.0895832132357,9.28445241073386,18.6110680951107,11.8602559236285,9.77774434959197,9.7502355624138,15.6149487999314,10.8477252069081,16.1193331774296,11.6392934614193,17.4523050825495,13.8391496915556,11.4832886964816,14.5121678946193,12.165743194411,14.9518752074344,10.2517046623107,11.309400939531,10.989010989011,10.2402611874419,17.4537417815028,16.268088027966,25.2987348714831,6.78485445392865
"Armatimonadetes",9.36256457154156,11.3329186224057,6.96899925992928,10.0182563884717,7.95902575629168,4.40890450415509,19.2659618784313,10.6182050535139,6.54881924746249,13.0653702578349,11.2429236264607,8.59752077926269,10.3132725729678,20.5572313580487,11.8178698089463,9.31517880019033,12.7127149452461,9.86987129346512,7.5967573816904,9.52135872362326,14.5182333836089,12.7247273955521,13.5905902900963,10.2894379970729,12.7645033479246,5.05726562624794,8.12732239509985,17.3766932602011,21.2770956020549,9.19568697056004,11.5152717175724,10.2625805081747,7.36582009258101,11.4897797436275,12.110944764006,10.9623007781276,10.2552786230285,15.1006997417518,8.08083082801305,12.9771503875276,21.3568657930498,8.25837092488458,12.6718633710682,8.86832835849545,25.9339394449437,10.3361449906975,9.18848470514827,9.11730250089136,8.99542690587467,13.4680864907068,12.8363589815691,21.2236563994172,11.2894306127351,13.6924851540138,9.27919614477597,11.3255070890109,19.3756404057511,10.0883778708169,12.6221571921458,6.47350934228859,4.12371134020619,7.17363420609989,11.4897797436275,4.00777996931843,11.535645550179,12.2240591710048,18.8242035296814,7.24785211124231,21.1420412571266,12.4491644662028,9.95858898619,3.86736785930212,10.6570445581942,16.4038987148986,12.1751182544123,11.3847753507226,13.0123755545649,6.28927192021675,10.1355272150511,11.5016963946335,4.98640308231465,4.51280508442706,8.80798590722255,10.8070503137761,10.4769650289432,12.3317074800388,5.49943187687222,12.5164185961585,6.9725645701871,6.97068642917416,14.0189099518684,5.0427445031155,9.6913375373382,5.66770554826053,6.07379884529015,4.97060071528157,10.4486554230258,10.0564635358586,12.4054653228723,18.2414771147322,10.5329393740425
"Bacteroidetes",10875.7161570973,10063.3263586496,11620.9604473316,6577.61999403254,8531.08073252516,10890.6158207235,14444.8145008694,12240.9580815816,7763.56327534944,3213.95086379027,8184.93700045699,9989.33723026145,13332.3862588096,6268.71979501152,12841.6117802801,15875.6817100399,3192.05120770792,11077.4230249591,18697.2403151585,11869.741478285,13445.1888110594,17534.066793135,10585.5870607392,6383.72577014139,7629.58285032096,4899.04637157964,14022.5834365509,23754.1344635585,21619.2598045357,11566.1883074891,9692.84014280047,10188.1001250383,8925.38783935944,6993.51237963258,7633.14553620675,9855.07577364155,6415.86722724211,13913.5337384619,7526.90169761253,3231.33278238145,15036.3100510991,6019.04148165149,3217.10603627248,7987.79165187012,16368.4584875081,10755.2061976203,10472.693695371,13559.9246167168,5293.45695763606,3123.57674206771,12373.1714431408,16104.3919681517,9216.30347955781,3225.42401845602,5948.64517211487,9297.95206351185,14847.2947006346,11842.9232873389,10065.0842681407,7435.21846307743,4708.73575691808,18507.9224878839,6993.51237963258,5420.02794214333,17370.8863868889,6067.06381195718,13729.2046756819,13030.9255262836,5999.98012343347,15215.8703236127,7909.1094732443,4950.23423752057,5262.78985203211,19171.353321644,5277.75164030315,7534.17057260993,3107.89870300792,7093.57814031246,14782.6019677881,7379.66860473301,9271.66797522917,8506.29160242185,15392.030479728,7419.30211614243,13721.2601062048,7936.3495139144,8288.39995868195,7773.06113313347,11800.6084986687,6291.04857875449,8246.90415738562,7957.93589301178,5476.73415200797,5619.20770776314,17037.9190201855,9713.99561825094,9521.31265213503,10122.4083035205,7076.38768782462,17806.3453952352,11997.537754432
"Caldiserica",1.46320966904768,0.45241192105412,0.61672559822383,1.02154860700216,0.700099487821954,4.35757185145471,2.08700770348325,0.911474239106943,0.991080277502478,0.607691639899297,1.26838458166625,1.28617066885485,0.682631637208959,1.56984852907788,1.9971562586824,1.15295926210607,0.423757164841537,0.483538363080424,1.24716088830627,0.90660754582525,3.42830176458069,1.68246812976248,1.1143556295427,0.787708172024723,1.24573939823866,0.798683769148443,0.509018104077235,1.85946979140696,1.90034665664286,0.839307090081041,1.13050376834589,0.44825064288579,0.484799199299387,1.67055037990783,1.20951855645733,0.309946004143489,1.44595944345079,1.81540795540744,1.00963469239921,0.580733063813629,1.42652663694535,1.07698690842963,0.470053664460026,1.07974777092071,1.13204781205292,1.0234477990789,1.02653388819838,0.4838791830082,0.829187396351575,0.477130278253703,2.89169571302963,1.40311095606493,0.893769865431775,0.341778100568206,0.92745355741357,1.66878788148491,1.5682894871994,0.731951130759933,1.05673874166802,0.94316030152549,0.434074877916441,0.153611010837257,1.67055037990783,1.13412228796844,1.03742109041304,0.997417644728033,2.02154480861792,0.651492324606051,1.39467241761991,2.20496116261589,0.831069657884239,2.45214765576711,0.419568683393472,2.39122473874778,0.890086974212909,1.1169508460395,0.403319960092551,1.40081858534617,0.464222620536693,1.21070488364563,1.17510646152566,1.46290098153511,0.710101189419492,0.919647579611461,0.514280246854519,1.24026993619083,1.50397686189443,1.13678531249816,0.883162073487916,0.664457244418355,1.33958472873409,2.24302838130831,1.70925987387985,1.32892467844769,0.544202368218582,0.974203101862676,0.992766983406609,1.08486686412926,1.06916557915756,1.85253016114711,0.738673670387393
"Calditrichaeota",5.01248177167009,1.62868291579483,3.30976071046789,4.03562271479071,2.22926415859096,5.07052536118225,6.39573562358422,4.51508630815347,3.05013499196883,2.73461237954684,4.56991503688574,3.70177436233133,6.73406885354784,5.58528753527294,12.1234902838838,5.0510596244647,3.30084528402882,3.28521652563464,4.58354384862926,4.35488340789422,11.6474354822293,6.32625011418265,4.92135833128656,3.24929620960198,4.30385660155371,2.92957206523649,3.93640667153062,7.85080611651292,8.65597460635676,2.96738626930292,4.90678302261008,2.66591171821549,2.4396346803453,4.29027711203603,4.40469624143094,3.24627656971338,4.64565283036399,6.82482591686625,4.00100588140358,3.41739072167251,8.11744345185654,4.80230228021081,2.95742097222766,3.82950542753213,9.61019005915425,3.92095729647114,4.12123163938468,5.24626903682575,2.36192773506206,2.66759201023661,5.87782270841509,10.0988077404527,4.61967299195048,3.63139231853719,3.92420047910666,5.0909155637833,7.50323804179266,5.12365791531953,4.75984031503459,3.37965774713301,2.06185567010309,4.56224702186653,4.29027711203603,2.41343414420337,5.75232108063504,4.93698962048031,8.56520742608297,3.33889816360601,5.73107668048088,11.0633540851531,3.91315084626636,1.78338011328517,2.96495202931387,6.66196182286021,3.87823610192767,4.20785845998879,2.71710288904456,2.10411022078746,2.72086035925673,4.00283436337102,8.20494688622786,3.40340716783874,2.94965109451174,3.83107074615344,6.24312299669904,4.94019977950757,4.28468133457287,4.55892140867137,5.7008111843645,3.11846498147265,3.31261649973779,1.84260386621264,3.64531474720655,2.85165087250233,4.12217655926489,5.48584591137783,4.10131433086637,3.80460286303934,3.97792487539504,9.21087201241157,2.84526154519589
"Candidatus Bipolaricaulota",1.65105415358758,0.950065034213652,0.370035358934298,2.44261374842596,1.01330189026862,0.399253965447421,2.15332770994945,2.39614361827083,0.871467140562524,2.73461237954684,2.39687380506048,1.9269510379259,0.885576178000812,3.76893386526548,1.31237027473156,0.677134804728963,3.10011820594598,1.05240702552798,0.910336414822097,1.59547092125579,1.21447937004377,1.68034380131581,3.00193761427831,2.14381939999911,2.81589009810198,0.50796287717841,0.814428966523576,2.04645558048699,2.23969427390051,0.811788824832482,2.15787385957953,1.34475192865737,0.719379457024897,2.43938322520633,2.30872271688598,0.946150960016965,2.17184269819516,1.6747777616787,0.934568916012656,2.63563467423109,2.67684947609542,1.74789678581202,2.60488072388264,1.72279755449127,3.4585825241137,0.881113999206997,1.78133821775602,1.12056231854531,2.18603949947234,2.99290810904596,1.1562585906236,2.54714658020562,2.72041202790796,2.6487802794036,1.95743966891306,2.54100768087436,2.34491846648345,1.64375311079231,2.61926696652757,1.03604730091815,0.651112316874661,1.55147120945629,2.43938322520633,0.482138943677405,0.946795799756266,3.04690595581303,2.44556497822599,0.570055784030294,4.39603396242666,1.70961586646879,1.83785118629257,0.75320788875491,3.07683701155212,1.66367157280018,2.79741620466914,2.64818891497364,2.52605659215861,1.51611229607425,0.941340313866072,2.42610242187903,0.462763164052141,0.680681433567748,0.873970694670144,2.02989569385742,0.801320384633785,2.89813917749641,0.516475570705506,2.62108530601907,1.21876366141332,1.05987045121946,1.42265975067109,0.654352256375865,2.18774200685917,1.55436725782721,1.18223273095761,1.11275643190537,1.19826685460739,1.86193429238928,2.77773410271327,1.34624862642368,1.01225651127161
"Candidatus Cloacimonetes",1.53241553177291,0.689928179607533,1.21289367650687,1.65369502222627,0.700099487821954,2.46396732961837,3.79474786998792,1.62561900376805,0.927001811284645,0.954944005556038,1.59480708430094,1.30922032241855,0.553485111250507,2.42288605624209,2.16222400183045,0.549028220050511,0.758302294979593,0.469316646519235,3.13610894906213,0.973910289401797,6.56744177438906,2.16681501560319,1.84209808148896,1.584367573277,1.91618942159628,1.15968883280354,0.984101667882654,1.95815673564365,2.69389800776845,0.8668253553296,1.34867116223721,0.684172033878312,1.4856749655949,1.76546801512987,1.1898195571665,1.37028759726595,2.22410629253676,1.67264700116766,1.21606557746225,0.714748386232159,2.2954768726481,0.882776154450516,1.09679188374006,1.3052950830686,2.37811482819749,2.61961969764234,1.48444851479668,0.611215810115622,1.13071008593397,0.802446377063046,1.74383101417099,1.89561059695061,1.93277733399621,0.769000726278464,1.63586029473449,2.03814626592024,2.04178263908548,1.81105622639458,1.90574251702524,1.12893430031081,1.0851871947911,3.079900767287,1.76546801512987,0.630067937760245,1.51201142832613,2.01305296333238,2.36534494613798,0.468260108310599,2.12679261784319,2.15484840892007,1.83785118629257,1.12812302620691,0.867108612346508,3.20123393016945,1.48135903565434,1.81149119030405,0.806639920185103,1.24517207586326,0.644753639634296,1.85829121675841,1.20110439209039,1.37264487984656,0.68278960521105,1.38661888946598,0.526240252595321,1.79567701199345,1.38415452949076,1.93194602331293,2.3094688221709,1.04356475196993,1.43823631728428,0.758527739977993,1.46033853302356,1.61764938537234,1.82651829333133,1.55439517141645,1.6497876983725,1.52890539456356,1.69808650807377,2.86701096368005,0.766031954475815
